time,latitude,longitude,uwnd,vwnd,wspd,upstr,vpstr,nobs
UTC,degrees_north,degrees_east,m/s,m/s,m/s,m2/s2,m2/s2,count
2010-04-01T00:00:00Z,12.125,72.125,1.3535372,-2.4598668,3.3498912,5.005188,-10.468168,85.0
2010-04-01T00:00:00Z,12.125,72.375,1.4511994,-2.4171395,3.3510356,5.249344,-10.254532,85.0
2010-04-01T00:00:00Z,12.125,72.625,1.5030824,-2.348471,3.3441687,5.3714213,-10.040895,85.0
2010-04-01T00:00:00Z,12.125,72.875,1.5564915,-2.3225293,3.3796475,5.524019,-10.010376,84.0
2010-04-01T00:00:00Z,12.125,73.125,1.6724653,-2.3148994,3.4368715,6.164927,-10.34609,82.0
2010-04-01T00:00:00Z,12.125,73.375,1.8403223,-2.177562,3.3510356,7.08051,-9.766221,84.0
2010-04-01T00:00:00Z,12.125,73.625,1.9501922,-2.2050295,3.481506,7.6603794,-10.193493,82.0
2010-04-01T00:00:00Z,12.125,73.875,2.0875297,-2.1699321,3.6154103,8.392846,-10.468168,82.0
2010-04-01T00:00:00Z,12.125,74.125,2.1821399,-2.1638284,3.6989572,9.155832,-10.651284,87.0
2010-04-01T00:00:00Z,12.125,74.375,2.285906,-2.2111335,3.8099716,9.9798565,-11.170115,87.0
2010-04-01T00:00:00Z,12.125,74.625,2.4888604,-2.3789904,4.2689075,12.604528,-14.038942,35.0
2010-04-01T00:00:00Z,12.125,74.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,75.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,75.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,75.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,75.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,76.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,76.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,76.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,76.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,77.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,77.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,77.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,77.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.125,78.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,70.125,0.66837573,-2.6963925,3.3384464,2.227919,-10.37661,81.0
2010-04-01T00:00:00Z,12.375,70.375,0.7706159,-2.7024965,3.3601913,2.5941525,-10.437649,80.0
2010-04-01T00:00:00Z,12.375,70.625,0.9155832,-2.7421718,3.4231377,3.2045412,-10.956479,82.0
2010-04-01T00:00:00Z,12.375,70.875,1.0437648,-2.7330158,3.4311492,3.7538912,-10.956479,87.0
2010-04-01T00:00:00Z,12.375,71.125,1.1597388,-2.662821,3.402537,4.1811633,-10.803882,87.0
2010-04-01T00:00:00Z,12.375,71.375,1.1887321,-2.668925,3.4059706,4.3337603,-10.956479,86.0
2010-04-01T00:00:00Z,12.375,71.625,1.2223036,-2.6017823,3.3453133,4.4863577,-10.712323,87.0
2010-04-01T00:00:00Z,12.375,71.875,1.306232,-2.5102239,3.323568,4.852591,-10.529207,86.0
2010-04-01T00:00:00Z,12.375,72.125,1.3779527,-2.4842825,3.3338685,5.1577854,-10.498688,86.0
2010-04-01T00:00:00Z,12.375,72.375,1.4191539,-2.3881462,3.280078,5.249344,-10.071415,87.0
2010-04-01T00:00:00Z,12.375,72.625,1.4939266,-2.3667827,3.3075454,5.46298,-10.040895,85.0
2010-04-01T00:00:00Z,12.375,72.875,1.579381,-2.3225293,3.3476021,5.707135,-9.918818,84.0
2010-04-01T00:00:00Z,12.375,73.125,1.7029848,-2.288958,3.38537,6.317524,-10.132454,84.0
2010-04-01T00:00:00Z,12.375,73.375,1.794543,-2.227919,3.3819366,6.7447963,-10.040895,85.0
2010-04-01T00:00:00Z,12.375,73.625,2.006653,-2.1897697,3.4460273,7.965574,-10.193493,83.0
2010-04-01T00:00:00Z,12.375,73.875,2.1027894,-2.128731,3.5295744,8.6064825,-10.468168,83.0
2010-04-01T00:00:00Z,12.375,74.125,2.1653543,-2.186718,3.6440222,9.186352,-10.773362,88.0
2010-04-01T00:00:00Z,12.375,74.375,2.2172372,-2.1119452,3.68179,9.583104,-10.559727,81.0
2010-04-01T00:00:00Z,12.375,74.625,2.607886,-0.6164927,3.1576188,9.430507,-3.9064884,4.0
2010-04-01T00:00:00Z,12.375,74.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,75.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,75.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,75.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,75.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,76.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,76.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,76.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,76.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,77.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,77.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,77.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,77.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.375,78.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,70.125,0.7736678,-2.775743,3.438016,2.7162302,-10.89544,80.0
2010-04-01T00:00:00Z,12.625,70.375,0.90337545,-2.7620094,3.46205,3.2045412,-10.89544,81.0
2010-04-01T00:00:00Z,12.625,70.625,0.95983636,-2.7986326,3.4826508,3.5097356,-11.2311535,83.0
2010-04-01T00:00:00Z,12.625,70.875,1.0727583,-2.775743,3.4723504,3.9675272,-11.200635,87.0
2010-04-01T00:00:00Z,12.625,71.125,1.1841543,-2.6933405,3.4368715,4.3337603,-10.956479,88.0
2010-04-01T00:00:00Z,12.625,71.375,1.20094,-2.6475613,3.3842256,4.3642797,-10.803882,88.0
2010-04-01T00:00:00Z,12.625,71.625,1.2635049,-2.5941525,3.359047,4.638955,-10.712323,87.0
2010-04-01T00:00:00Z,12.625,71.875,1.3382775,-2.562107,3.3659139,5.0357075,-10.773362,86.0
2010-04-01T00:00:00Z,12.625,72.125,1.3993163,-2.5346396,3.3624804,5.340902,-10.712323,86.0
2010-04-01T00:00:00Z,12.625,72.375,1.4420435,-2.397302,3.2617662,5.401941,-10.071415,89.0
2010-04-01T00:00:00Z,12.625,72.625,1.5030824,-2.3499968,3.2812223,5.6155767,-9.949337,87.0
2010-04-01T00:00:00Z,12.625,72.875,1.577855,-2.2721722,3.3075454,5.920771,-9.705182,87.0
2010-04-01T00:00:00Z,12.625,73.125,1.7304523,-2.287432,3.38537,6.592199,-10.132454,85.0
2010-04-01T00:00:00Z,12.625,73.375,1.8433741,-2.282854,3.4540386,7.2025876,-10.407129,83.0
2010-04-01T00:00:00Z,12.625,73.625,2.009705,-2.1958737,3.4437385,8.14869,-10.407129,82.0
2010-04-01T00:00:00Z,12.625,73.875,2.136361,-2.2050295,3.5719202,9.003235,-10.92596,82.0
2010-04-01T00:00:00Z,12.625,74.125,2.1516206,-2.1561985,3.5661976,9.186352,-10.803882,84.0
2010-04-01T00:00:00Z,12.625,74.375,2.2187634,-2.0844777,3.7950935,10.407129,-11.96362,34.0
2010-04-01T00:00:00Z,12.625,74.625,3.9522674,-2.832204,4.862892,19.227247,-13.764267,1.0
2010-04-01T00:00:00Z,12.625,74.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,75.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,75.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,75.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,75.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,76.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,76.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,76.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,76.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,77.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,77.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,77.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,77.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.625,78.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,70.125,0.8606482,-2.8245742,3.5032513,3.1435022,-11.292192,82.0
2010-04-01T00:00:00Z,12.875,70.375,0.9354208,-2.7971067,3.4975288,3.3571384,-11.170115,81.0
2010-04-01T00:00:00Z,12.875,70.625,1.0208752,-2.8245742,3.5284297,3.81493,-11.505829,85.0
2010-04-01T00:00:00Z,12.875,70.875,1.0681804,-2.8138924,3.5112627,3.9370077,-11.41427,85.0
2010-04-01T00:00:00Z,12.875,71.125,1.1643167,-2.7162302,3.466628,4.2422023,-11.048038,85.0
2010-04-01T00:00:00Z,12.875,71.375,1.2665567,-2.662821,3.4460273,4.6999936,-10.92596,89.0
2010-04-01T00:00:00Z,12.875,71.625,1.3489592,-2.6231458,3.438016,5.066227,-10.89544,89.0
2010-04-01T00:00:00Z,12.875,71.875,1.4023683,-2.5911005,3.4414494,5.401941,-10.986999,87.0
2010-04-01T00:00:00Z,12.875,72.125,1.4176279,-2.5544772,3.3739252,5.4934993,-10.864921,88.0
2010-04-01T00:00:00Z,12.875,72.375,1.4847708,-2.4262955,3.2938116,5.6766157,-10.285051,91.0
2010-04-01T00:00:00Z,12.875,72.625,1.524446,-2.3591528,3.2812223,5.829213,-10.040895,89.0
2010-04-01T00:00:00Z,12.875,72.875,1.6160043,-2.3087957,3.3315794,6.164927,-9.918818,87.0
2010-04-01T00:00:00Z,12.875,73.125,1.7457119,-2.3072696,3.4311492,6.897393,-10.315571,86.0
2010-04-01T00:00:00Z,12.875,73.375,1.8586339,-2.2172372,3.4185598,7.1720686,-9.888299,84.0
2010-04-01T00:00:00Z,12.875,73.625,2.012757,-2.232497,3.5330079,8.240249,-10.681804,86.0
2010-04-01T00:00:00Z,12.875,73.875,2.227919,-2.3271072,3.6783566,9.674663,-11.688946,84.0
2010-04-01T00:00:00Z,12.875,74.125,2.3026917,-2.2202892,3.6508892,9.949337,-11.292192,81.0
2010-04-01T00:00:00Z,12.875,74.375,2.343893,-2.6933405,3.8923743,9.613624,-12.574009,7.0
2010-04-01T00:00:00Z,12.875,74.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,74.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,75.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,75.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,75.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,75.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,76.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,76.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,76.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,76.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,77.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,77.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,77.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,77.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,12.875,78.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,70.125,0.95983636,-2.839834,3.5421636,3.6012938,-11.505829,83.0
2010-04-01T00:00:00Z,13.125,70.375,1.037661,-2.8001587,3.5249965,3.8454494,-11.41427,85.0
2010-04-01T00:00:00Z,13.125,70.625,1.1139596,-2.7879508,3.5330079,4.150644,-11.41427,86.0
2010-04-01T00:00:00Z,13.125,70.875,1.1780504,-2.7436976,3.5135517,4.3642797,-11.200635,88.0
2010-04-01T00:00:00Z,13.125,71.125,1.2390893,-2.7436976,3.5238519,4.638955,-11.200635,85.0
2010-04-01T00:00:00Z,13.125,71.375,1.3031801,-2.6994445,3.4963844,4.8831105,-11.017518,87.0
2010-04-01T00:00:00Z,13.125,71.625,1.3596411,-2.6582432,3.457472,5.2188244,-11.017518,89.0
2010-04-01T00:00:00Z,13.125,71.875,1.4313618,-2.6414576,3.478073,5.6155767,-11.200635,88.0
2010-04-01T00:00:00Z,13.125,72.125,1.4862968,-2.5941525,3.440305,5.8597326,-11.078557,89.0
2010-04-01T00:00:00Z,13.125,72.375,1.5503875,-2.4827564,3.376214,6.042849,-10.620765,90.0
2010-04-01T00:00:00Z,13.125,72.625,1.6129524,-2.40951,3.3682027,6.2870045,-10.407129,89.0
2010-04-01T00:00:00Z,13.125,72.875,1.7121406,-2.343893,3.4242823,6.714277,-10.254532,87.0
2010-04-01T00:00:00Z,13.125,73.125,1.8128548,-2.2492828,3.4300046,7.08051,-9.918818,88.0
2010-04-01T00:00:00Z,13.125,73.375,1.9364585,-2.2157114,3.4677725,7.62986,-10.010376,85.0
2010-04-01T00:00:00Z,13.125,73.625,2.1348348,-2.224867,3.624566,9.003235,-10.834401,86.0
2010-04-01T00:00:00Z,13.125,73.875,2.235549,-2.2721722,3.7092576,9.82726,-11.536348,87.0
2010-04-01T00:00:00Z,13.125,74.125,2.2599645,-2.2126594,3.6268551,9.918818,-10.956479,83.0
2010-04-01T00:00:00Z,13.125,74.375,3.2655802,-2.0325947,3.8626177,13.275956,-8.6675205,2.0
2010-04-01T00:00:00Z,13.125,74.625,-0.5112006,2.128731,2.1893895,-1.1292193,4.669474,1.0
2010-04-01T00:00:00Z,13.125,74.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,75.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,75.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,75.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,75.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,76.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,76.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,76.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,76.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,77.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,77.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,77.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,77.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.125,78.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,70.125,1.0086675,-2.7879508,3.4986734,3.7233717,-11.292192,83.0
2010-04-01T00:00:00Z,13.375,70.375,1.1002258,-2.8016846,3.5421636,4.089605,-11.505829,83.0
2010-04-01T00:00:00Z,13.375,70.625,1.1933101,-2.775743,3.5387301,4.4863577,-11.353231,87.0
2010-04-01T00:00:00Z,13.375,70.875,1.2650307,-2.7452235,3.543308,4.730513,-11.2311535,88.0
2010-04-01T00:00:00Z,13.375,71.125,1.2879204,-2.72386,3.5249965,4.8831105,-11.078557,88.0
2010-04-01T00:00:00Z,13.375,71.375,1.3749008,-2.6506133,3.4895175,5.188305,-10.773362,88.0
2010-04-01T00:00:00Z,13.375,71.625,1.4344137,-2.62162,3.481506,5.46298,-10.742843,89.0
2010-04-01T00:00:00Z,13.375,71.875,1.466459,-2.6307757,3.4918065,5.6766157,-10.986999,87.0
2010-04-01T00:00:00Z,13.375,72.125,1.5732771,-2.5819447,3.49524,6.225966,-11.017518,90.0
2010-04-01T00:00:00Z,13.375,72.375,1.6266861,-2.5224316,3.4586167,6.439602,-10.864921,89.0
2010-04-01T00:00:00Z,13.375,72.625,1.7243483,-2.4964902,3.5055404,6.866874,-10.92596,86.0
2010-04-01T00:00:00Z,13.375,72.875,1.8082768,-2.3759384,3.519274,7.233107,-10.620765,86.0
2010-04-01T00:00:00Z,13.375,73.125,1.8815235,-2.2538607,3.4769282,7.477263,-10.101934,88.0
2010-04-01T00:00:00Z,13.375,73.375,2.1058414,-2.1973996,3.5845094,8.7285595,-10.37661,88.0
2010-04-01T00:00:00Z,13.375,73.625,2.285906,-2.1943476,3.6978128,9.8577795,-10.864921,90.0
2010-04-01T00:00:00Z,13.375,73.875,2.3545747,-2.2019775,3.7458808,10.468168,-11.2311535,86.0
2010-04-01T00:00:00Z,13.375,74.125,2.3667827,-2.1500945,3.6909459,10.590245,-10.803882,76.0
2010-04-01T00:00:00Z,13.375,74.375,3.921748,-2.4827564,4.6408634,18.189587,-11.505829,1.0
2010-04-01T00:00:00Z,13.375,74.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,74.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,75.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,75.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,75.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,75.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,76.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,76.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,76.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,76.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,77.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,77.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,77.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,77.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.375,78.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,70.125,1.0605506,-2.8199964,3.502107,3.9675272,-11.505829,82.0
2010-04-01T00:00:00Z,13.625,70.375,1.20094,-2.7940547,3.5581863,4.577916,-11.566868,86.0
2010-04-01T00:00:00Z,13.625,70.625,1.255875,-2.83373,3.5970986,4.852591,-11.688946,85.0
2010-04-01T00:00:00Z,13.625,70.875,1.2940242,-2.8047366,3.5925207,5.005188,-11.536348,87.0
2010-04-01T00:00:00Z,13.625,71.125,1.3947384,-2.7543795,3.5970986,5.401941,-11.353231,89.0
2010-04-01T00:00:00Z,13.625,71.375,1.4740889,-2.6811328,3.567342,5.707135,-11.017518,89.0
2010-04-01T00:00:00Z,13.625,71.625,1.5137643,-2.6445096,3.5513194,5.890252,-10.92596,89.0
2010-04-01T00:00:00Z,13.625,71.875,1.5748031,-2.6231458,3.5604753,6.1954465,-10.956479,90.0
2010-04-01T00:00:00Z,13.625,72.125,1.635842,-2.5437953,3.5444527,6.500641,-10.773362,89.0
2010-04-01T00:00:00Z,13.625,72.375,1.7335042,-2.4812305,3.5318632,7.0499907,-10.742843,91.0
2010-04-01T00:00:00Z,13.625,72.625,1.8113288,-2.4201915,3.5467415,7.4467435,-10.712323,89.0
2010-04-01T00:00:00Z,13.625,72.875,1.8983091,-2.346945,3.5833647,7.904535,-10.590245,88.0
2010-04-01T00:00:00Z,13.625,73.125,2.0249648,-2.2630165,3.6188438,8.514924,-10.37661,87.0
2010-04-01T00:00:00Z,13.625,73.375,2.2065556,-2.1699321,3.6508892,9.430507,-10.437649,88.0
2010-04-01T00:00:00Z,13.625,73.625,2.3820424,-2.1134713,3.7310026,10.37661,-10.529207,91.0
2010-04-01T00:00:00Z,13.625,73.875,2.4751265,-2.0585363,3.767626,11.1090765,-10.559727,91.0
2010-04-01T00:00:00Z,13.625,74.125,2.9436,-2.5972044,4.2494516,14.466214,-13.855825,13.0
2010-04-01T00:00:00Z,13.625,74.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,74.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,74.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,75.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,75.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,75.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,75.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,76.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,76.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,76.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,76.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,77.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,77.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,77.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,77.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.625,78.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,70.125,1.1749984,-2.7742171,3.5467415,4.516877,-11.41427,83.0
2010-04-01T00:00:00Z,13.875,70.375,1.2635049,-2.7925289,3.5925207,4.9441495,-11.688946,87.0
2010-04-01T00:00:00Z,13.875,70.625,1.3169138,-2.8032105,3.6108322,5.1577854,-11.719465,88.0
2010-04-01T00:00:00Z,13.875,70.875,1.4328877,-2.8245742,3.68179,5.7376547,-11.902581,89.0
2010-04-01T00:00:00Z,13.875,71.125,1.4878227,-2.7940547,3.6829345,5.920771,-11.749985,89.0
2010-04-01T00:00:00Z,13.875,71.375,1.5641212,-2.7024965,3.6497445,6.1954465,-11.322712,88.0
2010-04-01T00:00:00Z,13.875,71.625,1.5976927,-2.7223341,3.6680562,6.378563,-11.44479,88.0
2010-04-01T00:00:00Z,13.875,71.875,1.6449978,-2.6261978,3.6337218,6.5616794,-11.139596,90.0
2010-04-01T00:00:00Z,13.875,72.125,1.7106146,-2.5346396,3.607399,6.866874,-10.803882,91.0
2010-04-01T00:00:00Z,13.875,72.375,1.7594457,-2.4491851,3.547886,7.1110296,-10.498688,92.0
2010-04-01T00:00:00Z,13.875,72.625,1.8265885,-2.3820424,3.5341523,7.477263,-10.559727,90.0
2010-04-01T00:00:00Z,13.875,72.875,1.9913934,-2.3362632,3.6783566,8.514924,-10.742843,87.0
2010-04-01T00:00:00Z,13.875,73.125,2.0875297,-2.2447047,3.6783566,9.064274,-10.559727,86.0
2010-04-01T00:00:00Z,13.875,73.375,2.2553866,-2.2111335,3.734436,10.071415,-10.92596,89.0
2010-04-01T00:00:00Z,13.875,73.625,2.40951,-2.133309,3.7847931,10.89544,-10.834401,91.0
2010-04-01T00:00:00Z,13.875,73.875,2.552951,-2.006653,3.8351502,11.749985,-10.651284,88.0
2010-04-01T00:00:00Z,13.875,74.125,2.0951595,-0.8682781,2.2683585,4.7610326,-1.9837636,1.0
2010-04-01T00:00:00Z,13.875,74.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,74.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,74.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,75.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,75.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,75.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,75.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,76.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,76.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,76.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,76.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,77.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,77.375,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,77.625,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,77.875,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,13.875,78.125,NaN,NaN,NaN,NaN,NaN,0.0
2010-04-01T00:00:00Z,14.125,70.125,1.2863944,-2.8489897,3.6394444,5.127266,-11.99414,86.0
2010-04-01T00:00:00Z,14.125,70.375,1.3794787,-2.8352559,3.6520336,5.524019,-12.024659,90.0
2010-04-01T00:00:00Z,14.125,70.625,1.4634072,-2.8352559,3.6966681,5.890252,-12.116218,90.0
2010-04-01T00:00:00Z,14.125,70.875,1.5381798,-2.829152,3.7458808,6.2870045,-12.207776,90.0
2010-04-01T00:00:00Z,14.125,71.125,1.5915889,-2.8474638,3.782504,6.5311604,-12.268815,89.0
2010-04-01T00:00:00Z,14.125,71.375,1.637368,-2.7681131,3.7470253,6.653238,-11.841542,87.0
2010-04-01T00:00:00Z,14.125,71.625,1.6648355,-2.7772691,3.7447364,6.7753158,-11.872062,88.0
2010-04-01T00:00:00Z,14.125,71.875,1.7335042,-2.7223341,3.7516034,7.1110296,-11.688946,89.0
2010-04-01T00:00:00Z,14.125,72.125,1.7930171,-2.5743148,3.693235,7.355185,-11.078557,91.0
