time,altitude,latitude,longitude,x_wind,y_wind
UTC,m,degrees_north,degrees_east,m s-1,m s-1
2010-12-01T12:00:00Z,10.0,7.0,70.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,70.25,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,70.5,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,70.75,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,71.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,71.25,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,71.5,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,71.75,1.7572358,5.1313334
2010-12-01T12:00:00Z,10.0,7.0,72.0,2.7908912,4.756645
2010-12-01T12:00:00Z,10.0,7.0,72.25,3.2254598,4.485243
2010-12-01T12:00:00Z,10.0,7.0,72.5,4.129218,3.7794304
2010-12-01T12:00:00Z,10.0,7.0,72.75,4.956502,2.321567
2010-12-01T12:00:00Z,10.0,7.0,73.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,73.25,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,73.5,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,73.75,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,74.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,74.25,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,74.5,3.528369,-0.61797315
2010-12-01T12:00:00Z,10.0,7.0,74.75,4.3790874,-0.8839135
2010-12-01T12:00:00Z,10.0,7.0,75.0,3.6763933,1.4543139
2010-12-01T12:00:00Z,10.0,7.0,75.25,0.9635751,-2.161827
2010-12-01T12:00:00Z,10.0,7.0,75.5,2.001325,-5.4896364
2010-12-01T12:00:00Z,10.0,7.0,75.75,1.620142,-2.4355452
2010-12-01T12:00:00Z,10.0,7.0,76.0,3.9295273,-0.65251017
2010-12-01T12:00:00Z,10.0,7.0,76.25,3.7128472,-0.1738987
2010-12-01T12:00:00Z,10.0,7.0,76.5,2.4951963,-1.6128924
2010-12-01T12:00:00Z,10.0,7.0,76.75,-4.829186,-7.0610547
2010-12-01T12:00:00Z,10.0,7.0,77.0,-5.2964535,-6.9596186
2010-12-01T12:00:00Z,10.0,7.0,77.25,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,77.5,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,77.75,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.0,78.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,70.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,70.25,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,70.5,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,70.75,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,71.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,71.25,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,71.5,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,71.75,2.1321259,5.4603734
2010-12-01T12:00:00Z,10.0,7.25,72.0,3.110648,4.906556
2010-12-01T12:00:00Z,10.0,7.25,72.25,3.3274193,4.5690937
2010-12-01T12:00:00Z,10.0,7.25,72.5,3.9396942,4.221003
2010-12-01T12:00:00Z,10.0,7.25,72.75,4.102255,3.8128958
2010-12-01T12:00:00Z,10.0,7.25,73.0,3.5033221,3.7545288
2010-12-01T12:00:00Z,10.0,7.25,73.25,3.731001,2.677033
2010-12-01T12:00:00Z,10.0,7.25,73.5,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,73.75,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,74.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,74.25,1.0227991,3.11829
2010-12-01T12:00:00Z,10.0,7.25,74.5,3.1462553,-0.40386483
2010-12-01T12:00:00Z,10.0,7.25,74.75,2.1783154,-4.7869844
2010-12-01T12:00:00Z,10.0,7.25,75.0,3.8646863,-3.9802697
2010-12-01T12:00:00Z,10.0,7.25,75.25,2.5292554,-8.582612
2010-12-01T12:00:00Z,10.0,7.25,75.5,1.3563291,-9.38358
2010-12-01T12:00:00Z,10.0,7.25,75.75,4.843313,-4.1140466
2010-12-01T12:00:00Z,10.0,7.25,76.0,3.7429786,0.37819725
2010-12-01T12:00:00Z,10.0,7.25,76.25,2.0569477,-0.836337
2010-12-01T12:00:00Z,10.0,7.25,76.5,0.36571047,-7.717824
2010-12-01T12:00:00Z,10.0,7.25,76.75,-3.4275157,-6.953016
2010-12-01T12:00:00Z,10.0,7.25,77.0,-5.776852,-6.6016808
2010-12-01T12:00:00Z,10.0,7.25,77.25,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,77.5,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,77.75,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.25,78.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.5,70.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.5,70.25,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.5,70.5,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.5,70.75,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.5,71.0,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.5,71.25,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.5,71.5,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.5,71.75,NaN,NaN
2010-12-01T12:00:00Z,10.0,7.5,72.0,1.9253125,5.4596972
2010-12-01T12:00:00Z,10.0,7.5,72.25,2.6345956,5.155331
2010-12-01T12:00:00Z,10.0,7.5,72.5,2.4527545,4.604441
2010-12-01T12:00:00Z,10.0,7.5,72.75,2.5801313,4.6870346
2010-12-01T12:00:00Z,10.0,7.5,73.0,2.8070364,4.201332
2010-12-01T12:00:00Z,10.0,7.5,73.25,1.8080685,4.3787374
2010-12-01T12:00:00Z,10.0,7.5,73.5,-0.7214007,5.060387
2010-12-01T12:00:00Z,10.0,7.5,73.75,-2.4224758,4.6985693
2010-12-01T12:00:00Z,10.0,7.5,74.0,0.6704916,6.415297
2010-12-01T12:00:00Z,10.0,7.5,74.25,1.2011055,4.108694
2010-12-01T12:00:00Z,10.0,7.5,74.5,1.6110182,-0.5730262
2010-12-01T12:00:00Z,10.0,7.5,74.75,4.932837,-1.1439812
2010-12-01T12:00:00Z,10.0,7.5,75.0,2.4244738,-7.8122735
2010-12-01T12:00:00Z,10.0,7.5,75.25,1.7721529,-8.92068
2010-12-01T12:00:00Z,10.0,7.5,75.5,0.92456555,-9.409766
